bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
2,102.8134658,527.32,40.27982441,4,45,96662.37197
10,454.8137916,1352.08,227.2881812,1,64,105205.1905
10,429.4441301,468.33,19.80614675,1,67,108412.6102
1,23.07117527,991.54,73.27217914,16,62,92431.2105
13,235.4843706,360.97,3.118546673,1,79,101971.1353
8,72.57292374,595.25,13.30758041,1,21,97067.76324
3,9.960238681,274.6,-6.73503538,16,64,93158.44865
2,86.80282428,1011.27,64.13513157,4,57,94015.68632
2,42.71487415,1074.41,153.0860815,4,93,91626.4781
1,26.18776186,373.53,20.53542771,13,28,96247.2089
3,39.42243053,1656.7,173.9337599,6,39,90766.37057
9,66.83130775,683.94,105.2411523,1,33,94946.58371
2,73.11181027,138.53,29.4206628,5,63,96873.03624
3,49.73915178,1530.08,100.5235913,8,67,89656.21342
3,118.671744,1228.36,163.2686487,19,79,94952.03152
4,151.6505095,519.03,-8.285840378,8,14,100058.4258
4,156.5755997,1216.69,61.15554558,19,73,97983.23921
11,188.3350736,1616.82,180.8705372,2,92,96114.5837
4,123.9083374,1354.64,127.1581804,16,12,97136.82659
4,162.2252304,1383.39,121.6561473,18,16,97347.80721
3,66.54611065,47.45,-42.60496931,4,78,96454.6866
3,78.69377559,978.94,6.037169559,1,97,89668.49043
6,165.1160238,1908.48,78.78701972,2,93,90512.23492
3,65.82914128,912.63,10.5468111,1,59,90445.84076
4,75.85892022,90.03,6.207346941,14,86,95733.26946
7,275.7032577,83.39,87.27530843,1,4,103617.1283
7,336.5088173,1914.03,109.4286936,1,11,97672.25443
4,60.28665172,1424.28,89.25142637,17,65,91619.99348
1,16.17658192,1520.87,205.1048924,19,62,91629.2777
4,53.71811839,1554.25,49.58568687,22,37,92463.27792
5,45.78022689,1923.18,169.7804387,1,47,89409.10624
2,77.5261159,1627.59,143.6309566,21,77,92167.56308
1,61.27696977,723.87,45.90430954,8,49,95775.94764
10,422.3680809,692.49,105.3727635,2,31,108023.5237
2,63.02682078,1814.28,65.14859954,16,68,89991.48358
6,61.12476656,1348.27,95.55647274,1,30,91808.95545
3,136.3361358,278.78,94.19929442,3,5,100533.3951
5,68.98252323,243.7,17.90307419,1,33,98138.09997
8,95.74783488,654.15,95.69407018,1,22,99066.41588
1,24.07793488,489.17,-13.94572582,23,15,94422.21825
4,97.60822352,53.86,84.99058147,7,37,101114.8835
4,157.5524692,1862.76,187.5266608,22,67,94616.22921
6,315.0967,435.19,5.079823815,3,84,103226.2932
3,103.2522905,1263.76,138.0852652,22,48,96362.12875
1,31.20640958,1725.46,69.97789047,2,6,89399.44754
7,84.69019676,62.97,33.87783202,1,21,99784.75825
2,5.485389816,464.34,8.893047762,22,74,94754.25932
7,116.8807788,1905.55,185.1050322,1,15,95399.56242
2,105.3489418,631.73,31.36353789,16,57,95630.50388
2,49.02593259,895.22,105.4724202,12,54,94307.89847
1,36.09688472,387.52,129.0343349,15,72,96801.67729
4,189.2883869,754.49,107.5544535,4,16,98200.38011
1,16.35564074,1014.61,41.30413263,16,73,91986.02234
2,115.6362314,1481.91,115.1191392,14,16,93586.6748
1,11.10890483,312.8,104.0650585,1,13,95289.75832
1,0.579265118,1292.79,146.7932917,7,13,91059.69061
3,145.7586715,1316.89,123.5904573,10,6,98683.6252
5,185.384304,1310.95,128.2165447,2,40,96602.64195
4,86.81871956,427.88,43.53741015,13,18,100127.0353
2,114.2124013,1146.18,103.22975,17,19,98673.52168
4,176.8064213,1798.31,166.6184938,22,70,97287.76634
3,96.80544936,814.12,73.31579633,18,3,97849.84756
5,87.77035392,547.9,132.3935931,1,5,97320.78589
3,130.5361991,1306.25,119.5660728,15,84,96363.34892
2,124.558761,1404.17,214.4386064,19,6,99006.21557
1,0.736014819,734.37,98.85648654,9,53,91805.28584
7,169.4510355,1780.43,181.4838336,1,29,96518.32138
1,11.22495913,872.71,15.904132,4,45,90623.26291
2,72.2044563,1225.39,138.4345859,11,41,93082.53836
3,158.8626522,1797.53,163.6836,10,3,95691.586
2,62.8597615,1678.84,147.3553509,8,47,91977.41605
2,126.7030941,1760.86,119.7544516,22,61,94770.54128
1,32.1955995,767.45,39.25479808,24,8,94349.21
2,50.8015096,1491.22,155.9501979,8,49,90927.93642
5,89.58363949,309.45,37.82035364,1,66,96828.37179
1,30.35132046,1799.2,168.1140957,2,37,89538.7726
1,64.28704468,1142.09,79.25621709,22,71,94688.04293
5,155.4485766,1509.99,243.8997554,3,83,97043.21229
8,247.2822167,959.38,118.5394037,2,63,101768.5925
8,308.295049,883.13,117.3836026,1,6,104829.3877
2,46.85127103,167.21,96.62877138,12,14,96655.57387
6,57.42694889,768.73,40.38891962,1,93,91213.37226
2,91.12581219,1504.42,72.24438254,2,90,89176.37455
8,98.61483773,1502.41,186.6873459,2,67,93835.10807
4,112.1608487,1171.85,99.03712248,7,21,95119.13883
3,143.6614641,1633.71,148.3462309,16,11,95628.23874
8,169.8876945,1266.85,46.7411136,1,5,97049.9451
3,112.151233,728.24,25.3490798,14,73,97060.414
1,37.00899953,690.99,81.98943563,5,60,94613.39358
2,43.58239392,1043.91,38.10442231,15,91,89992.71881
2,32.48126746,132.2,-36.97524386,16,4,95920.36541
4,75.22296115,314.55,87.20097524,5,30,96774.02023
8,204.1195116,754.79,11.69596426,1,54,96514.30272
3,46.27443094,537.73,102.3922609,21,83,95432.82814
3,125.2817395,1056.81,33.73107898,6,75,94231.4156
1,65.52574213,1052.42,72.04850981,1,71,90157.42615
1,20.30542912,1573.37,146.3208795,5,58,90048.39063
6,223.8188903,73.41,-60.47834717,1,20,102980.2231
7,289.2707823,1614.97,185.4692455,1,65,100451.4798
1,33.57987062,444.6,55.87491076,3,95,92270.83122
2,105.3647828,1762.96,92.74660652,17,30,93573.14476
3,62.02312018,1508.91,114.2311829,14,7,95766.85556
2,113.6357361,61.79,43.33088478,10,88,99757.8659
2,50.92329204,941.5,43.86034512,11,65,94654.25185
11,274.4658535,1040.32,1.650460702,1,49,101010.4113
1,19.96771745,437.21,73.83980823,5,52,94435.88832
4,151.8463091,562.79,54.68709452,7,21,98679.66733
8,382.3348663,1144.79,178.3094475,1,18,106364.6869
2,65.1966657,375.09,13.23901032,7,91,95019.78066
1,39.02332911,1392.06,157.9663298,7,62,93067.11075
3,154.210493,862.2,70.4636144,14,10,99806.88507
4,130.6080442,42.43,-5.515846106,13,36,98885.80837
2,128.1533453,38.15,19.78681046,18,95,97160.08103
5,224.7025836,908.81,50.49574425,1,58,97473.37176
3,140.4443372,1103.07,135.2211583,9,54,97455.76008
5,208.1159217,840.27,36.76692452,1,40,96119.85777
4,216.0885658,1041.93,76.96000705,13,22,99949.18558
2,41.66139648,949.59,148.7169919,10,89,92328.20703
3,173.2550533,1377.64,100.4504751,9,89,96573.41296
3,77.91130342,491.92,146.0109272,10,84,96432.33411
2,89.15774658,971.78,8.236521842,5,25,92296.24724
3,38.86852861,1995.41,191.8980381,10,35,92534.33313
3,90.76064599,120.63,44.03477883,23,6,102314.3042
5,100.1257594,937.47,39.09551024,1,28,96398.72498
3,65.24916229,752.67,60.35842927,12,75,96055.60693
2,1.437091204,173.95,54.29024186,19,35,97391.97014
4,154.4742144,1373.45,48.5940812,6,4,95411.06197
5,212.791773,784.92,-3.531777668,1,75,94992.78761
1,37.26869529,497.86,49.18496207,15,11,94762.58547
3,90.46355014,1081.34,75.88549672,16,78,95490.52051
2,104.6185491,499.52,46.52017735,1,28,96555.10141
4,72.30060985,628.42,45.56915071,15,18,95985.92456
1,31.18405824,516.29,80.28913662,17,53,97279.35519
3,94.70917063,1156.83,172.875971,21,33,99609.10886
2,102.5025998,1838.86,155.4569743,24,81,93796.97113
3,60.25832222,632.09,-26.50089464,18,75,94557.81954
11,137.171375,607.25,143.6304542,2,21,101504.2666
2,89.69484654,1540.62,114.6433483,11,56,93189.40021
1,40.71927078,1143.93,120.7277896,12,97,93641.08055
3,64.34880004,719.87,39.09315249,2,46,92473.41572
4,177.8180917,1997.65,278.4934974,13,8,97446.89437
2,110.2756769,937.95,51.51919537,18,75,94863.09616
2,85.75660141,836.63,103.6239658,3,85,93464.99669
5,200.0596161,1810.42,266.8966332,3,38,95410.75347
2,97.35625556,940.5,12.39799005,23,39,95432.31187
5,58.26750017,1853.74,147.7721065,3,76,91230.91009
10,491.4836338,1990.22,223.5954777,2,74,104811.4059
1,51.71435535,963.56,111.5204473,16,68,94151.90066
3,126.6632497,46.39,-44.12259294,2,91,94306.91321
8,219.9867513,1590.05,176.5214493,2,40,98379.44805
1,67.44306121,1610.6,99.31288873,15,5,93314.99144
1,37.37499858,1123.23,81.99025222,18,62,93927.01928
2,76.46531449,1417.64,129.2280374,21,48,96386.75613
5,179.1857878,334.19,-30.54868722,3,52,98183.32921
2,56.44126809,1715.72,121.0287857,16,4,91352.20676
6,162.9055991,1174.92,105.5616591,1,39,97042.68713
2,22.64576045,773.11,26.46655001,19,14,94668.47596
8,341.12791,479.64,14.58164833,2,72,102404.2108
10,311.9713024,1132.15,83.90627118,1,48,102597.7936
6,94.14283545,1343.8,69.48635159,1,10,95077.56446
4,139.34352,916.77,136.1411024,22,35,100800.8869
2,52.13169905,172.99,-23.95705109,21,97,95707.37415
2,40.08913581,1056.37,62.29604853,7,93,89591.77065
3,138.5906194,1280.37,114.9369297,21,87,97601.68652
5,244.9413237,1940.49,126.3409407,3,25,94969.7655
5,70.11738834,1652.07,167.1307354,2,16,92542.80763
1,1.925635384,1614.19,56.85017747,10,53,88435.70823
6,108.9844694,604.68,75.33136743,1,63,96921.11999
3,102.4617786,693.5,38.55068648,5,59,95173.01205
2,101.3835732,754.34,115.3608762,2,68,94062.48962
2,30.65416636,1607.84,155.4538795,21,57,91807.67705
9,330.0133682,1478.12,131.6735535,1,27,103138.7478
3,54.8088798,1468.99,177.2118121,18,95,94309.46712
1,59.32525098,453.97,-39.83759238,8,69,92557.35134
1,13.21543817,316.07,68.46119747,5,72,94181.40357
9,199.8445457,1389.26,145.5325178,1,31,98085.24328
6,58.33427681,348.18,90.13921382,1,80,97333.63564
1,68.62562184,190.35,36.08908678,2,31,94655.1496
1,63.81054364,1598.57,155.4803518,13,36,93315.03266
4,104.0472519,1833.36,85.21351943,11,70,92999.72647
5,211.7514933,635.08,36.73442842,3,93,97610.1555
4,64.61411383,894.38,79.5280604,14,44,95418.03436
3,112.4471495,1672.69,108.7492966,22,38,95474.25497
1,41.87040652,1196.76,29.32001378,10,4,93122.97192
1,28.76573063,1639.05,156.3858071,1,60,89020.97626
4,46.44473597,1717.76,216.933157,12,19,95003.483
1,52.16744477,1870.96,269.4385781,7,33,93132.88219
2,14.82876205,107.31,29.91810402,12,91,92690.50969
5,101.695936,1743.29,113.4422207,3,0,92285.01107
9,54.34651996,1403.57,204.602093,1,71,93241.27123
1,65.57039962,301.51,29.74415396,21,37,98292.45798
4,136.3549501,1777.51,120.9797376,14,45,95286.08903
7,187.4447246,230.14,51.34663927,1,1,101124.848
3,149.077845,252.15,10.27253466,16,88,98434.7941
4,76.85983269,1778.05,138.563305,13,59,94264.55988
2,77.08758649,586.35,119.0945821,10,84,95259.60818
4,48.86713966,824.8,30.03126351,7,92,94025.66316
2,77.27244091,1001.87,53.9718648,10,23,95599.33772
2,64.27680496,313.88,29.6246851,18,64,97044.30111
3,80.06781425,379.79,17.79335414,2,26,96048.42372
2,50.4658854,176.63,35.41494718,5,51,96387.58289
5,75.45639329,779.87,10.04388377,3,68,93539.2
2,89.10091154,1710.79,177.9923248,12,46,93171.35911
10,457.3392117,571.05,87.63195752,2,45,108377.8822
3,21.60558056,956.32,148.5972916,2,26,94150.13128
5,223.8445105,1966.03,69.53677609,3,2,94551.34708
8,162.0247857,995.42,101.5254435,1,16,98679.96807
5,37.68466485,1282.72,169.4921335,1,94,92002.06583
5,99.88132777,647.46,120.336361,3,94,96031.21306
1,40.96848817,162,-17.97127967,4,61,94334.41037
2,25.97258177,1369.32,218.491982,1,8,93422.93086
3,129.2344236,1743.23,226.8188046,17,41,95292.35207
5,246.3573415,447.55,90.23699251,1,81,101197.7159
2,16.94626094,299.26,134.4121267,14,49,98224.27157
3,76.88749876,1879.6,165.1234194,2,77,90075.57245
2,52.38279245,1093.9,73.6458833,1,54,90526.38611
2,42.16746571,375.94,36.38231385,18,58,95927.27825
1,33.29397001,1528.98,114.9179979,5,78,89794.04542
6,277.9231875,584.89,136.055653,2,71,103629.2274
7,344.8492372,481.07,22.60817531,1,23,104031.6693
3,85.02113676,397.58,27.83158742,13,38,98050.06073
2,48.85947629,1159.13,61.37570461,14,92,90859.05582
5,192.4955918,1514.74,183.2211686,1,83,96021.75301
3,16.80083529,704.81,153.3098694,20,84,95675.90243
5,138.615032,1311.01,122.2535287,1,79,92103.97107
3,116.0396293,1761.42,181.8467787,3,74,91965.69838
2,65.16684597,1210.81,195.8116478,17,93,94085.6404
4,89.96594062,1082.13,112.5422525,9,49,95525.86721
1,34.86690091,1855.25,186.9803604,8,30,92473.72257
4,70.06296982,1399.68,83.15605865,4,21,92144.722
4,105.2485932,1131.82,134.9640683,14,67,94616.83516
2,68.53881824,506.25,86.02151484,1,12,96382.21439
1,75.00472955,1351.27,135.9314844,13,43,95708.93755
3,142.2714647,1996.14,154.1728434,16,42,95014.95611
2,96.52601524,1275.48,102.4535221,24,10,95590.54943
4,188.1909195,623.37,122.9150545,19,30,100537.7687
7,261.0988671,51.31,-35.11740588,1,20,104087.6447
1,45.29741933,1991.02,222.4136099,7,35,90377.29847
2,88.41843496,1958.26,223.0656863,1,62,89547.17499
1,16.23080383,1619.85,121.7351441,3,95,89032.50013
7,236.8109035,1418.33,195.8368296,1,28,98389.15208
2,67.67707418,512.59,53.86654168,9,58,96460.27716
2,46.1851589,114.96,70.43129278,20,25,97955.20592
2,103.1764479,995.14,84.54292483,15,30,97554.79245
4,103.8963037,1298.82,71.93815308,24,34,97696.02184
2,72.50295569,323.41,34.36850685,9,43,96518.35991
5,123.7418199,1979.44,139.8341174,3,34,91199.45351
2,86.55407418,295.09,82.42336578,18,72,97835.3412
2,67.90107165,1541.39,153.5617586,8,40,91521.46895
1,37.36998522,1926.02,106.6288764,21,5,91455.88793
9,440.7809397,1843.79,158.1658849,1,87,101445.1841
1,12.66023442,728.36,22.49111575,19,73,94999.98115
10,465.283171,714.96,108.6214555,1,96,106221.2735
7,352.1684431,672.28,30.11180258,1,86,102756.7066
1,3.792964471,1307.69,-9.957390792,3,57,86465.09296
5,151.4464261,118.3,30.44581056,2,17,99379.75363
3,32.00208123,767.55,106.2571758,1,22,93679.84694
3,120.2450874,1026.09,26.90992429,16,62,93429.4451
2,92.43220032,1215.41,41.71745709,23,17,94535.70888
3,141.2822997,1607.07,140.4251352,12,5,96884.28064
5,75.18919259,897.27,61.91509454,2,66,94552.11684
2,101.9995573,1697.01,207.646077,23,93,95656.99371
2,88.04831114,843.23,78.24400473,16,96,93704.71669
6,230.3042221,997.58,52.15308578,2,52,97031.71233
4,203.8273382,690.09,157.5752313,22,2,102642.0454
3,141.7643929,1977.95,123.1854126,13,64,90963.88489
4,25.87912116,1917.29,217.5972382,12,26,93741.82645
3,82.39051018,1190.79,89.2921484,12,38,94311.48729
2,54.65738421,476.64,54.26723876,22,58,98353.50287
1,21.68272034,485.69,100.6821342,19,27,97690.66586
9,388.6058823,677.08,-12.23005304,2,63,105656.3338
5,172.8129403,452.83,-37.36573669,3,96,96586.66768
5,210.1409675,1464.7,155.1605325,1,70,97863.6223
8,204.8642413,1673.89,178.5244398,1,53,96713.00723
1,16.68625085,863.13,43.07920761,22,76,95105.40568
3,76.59817443,1441.83,116.2952111,13,97,90467.94617
2,59.44136753,1403.57,149.1867823,19,69,94465.91858
8,158.5104683,1981.55,219.3371554,2,48,95319.94571
1,3.317200837,448.19,42.93436979,14,19,96494.60587
3,120.6793785,1393.99,95.0445425,22,85,93066.94712
4,139.4271371,607.54,62.45813675,22,51,98975.13622
4,88.16673656,1111.91,36.14620797,23,16,96125.29677
5,94.2200142,1936.81,126.3076217,3,48,92405.95157
7,311.1495391,1329.97,112.7649878,1,9,102737.056
2,87.75983282,1538.98,152.7239259,16,59,95736.12106
1,12.95361297,970.14,77.05468681,14,18,92388.24023
2,19.28140725,323.32,27.34404116,3,7,95069.46472
8,49.21655738,1194.92,77.49495103,1,14,91576.27007
1,46.18826209,179.47,73.20739333,12,83,94957.38574
4,206.7585974,211.79,3.707675658,19,84,102814.7249
10,380.8269198,1630.35,107.3280983,2,78,101031.7825
4,146.1162032,456.92,-44.50866613,13,82,98071.37505
8,401.7588061,1756.18,90.89657285,2,57,101987.445
5,68.55475263,1341.45,228.4164754,2,90,91829.58491
3,130.4402095,1458.01,127.6089621,23,48,95386.10112
4,83.57148618,1197.9,80.05468273,22,53,96390.62909
4,114.6342598,1802.16,81.21017173,24,20,96282.19537
4,24.73475996,1488.65,125.0556593,15,14,94201.34786
7,340.540022,1263.09,179.1913302,1,3,104344.0092
5,159.1020045,10.06,-18.00350234,3,36,97677.93346
4,127.3360593,1836.64,179.9711699,11,39,93266.10735
10,325.3439301,1913.67,196.4038863,1,65,100854.2096
1,27.59016768,211.57,-32.08404218,18,35,97413.97322
2,50.16102372,839.9,54.97741227,21,82,92461.28353
2,60.16068902,1436.25,162.7910225,10,66,93376.9171
10,220.4968952,1751.24,119.3914986,1,46,95342.16276
4,52.54093311,520.58,26.57857714,5,26,96656.7164
1,24.17651982,1218.57,12.08109493,24,45,92520.39867
2,57.87998425,150.8,-29.4411226,21,39,98803.83593
2,94.67165539,1913.2,197.5499476,24,40,95957.85327
1,32.11529986,1419.93,225.5893154,24,95,93500.86435
6,177.1697446,1874.06,126.3933329,1,37,93893.44252
3,53.12632233,1197.43,47.89731522,11,5,94595.32893
1,27.64009347,1982.5,243.3260986,10,70,90966.35738
1,27.74935468,374.08,-5.988668135,12,3,95431.18328
5,30.10066783,1085.13,63.3507243,2,52,90996.54367
1,74.61629783,787.75,-9.950302216,6,8,95701.03387
4,136.349935,1424.28,162.0474958,7,2,95820.78859
4,95.90221017,1413.93,112.6239896,3,25,93539.30168
1,39.91222128,132.21,20.68984766,21,3,96892.31028
2,52.85232822,1887.6,98.38443707,13,79,90980.30738
9,144.9226983,514.1,63.21170811,1,2,98342.71035
7,213.7228406,1355.59,161.8928471,1,95,95367.53883
9,349.9236603,1734.12,225.8739098,2,59,100558.398
3,27.52277325,1798.91,144.9677907,8,79,87810.27939
1,1.49951597,1745.92,121.6464017,24,95,88822.70339
1,47.43558223,1046.23,88.63366714,12,71,94110.23726
1,43.22425419,1535.65,99.71269628,20,23,93167.51262
3,120.4044862,890.55,11.73724523,20,14,96534.77729
7,262.1663616,395.02,21.65480164,1,54,100720.1158
2,73.07180321,30.61,-24.5306987,12,89,96124.76269
8,254.4170863,122.46,54.91760847,1,93,101517.4667
3,49.2350436,760.43,74.03231984,22,31,96848.49224
1,56.65500061,819.08,76.66347946,5,11,95634.13741
3,71.50106975,1271.62,48.58706056,13,25,95284.34031
1,37.55036191,1141.37,200.2620698,1,65,94072.05953
5,83.33177514,1703.85,124.0013677,1,67,90396.33069
2,56.21926369,884.07,90.84673272,7,41,93397.04475
2,65.33729742,263.13,33.2542436,7,8,98755.04141
2,23.36959701,1691.4,143.5528051,7,62,87823.15645
2,77.9795242,51.44,76.29722514,24,16,101834.6784
1,56.09680415,1353.19,139.6054199,6,61,90102.95975
4,177.2458486,1700.41,172.9517043,16,8,96057.517
1,49.71789667,54.65,2.954359089,18,26,99757.98057
1,44.49015256,671.84,50.05066222,3,55,92071.38894
2,74.02990071,465.14,-29.23339358,10,71,95933.14463
5,244.7674801,227.62,-3.988320938,1,51,100574.6522
3,149.0687221,1482.42,203.4939708,23,1,100879.7365
3,108.7067373,166.28,15.89656853,18,42,100092.8013
3,39.66323954,392.39,-32.9228115,1,65,93702.87275
5,80.02695193,885.3,20.85334228,1,12,93739.45405
7,138.3624465,642.14,102.368366,1,87,98153.1897
3,124.2960041,757.27,25.97351967,20,68,98063.56697
8,367.3564888,1799.5,219.7063217,1,86,100896.5041
4,122.9908449,1549.85,92.73013953,20,84,93165.08896
4,168.6601618,1859.06,205.831944,18,72,96429.92352
5,94.29478657,1194.62,80.69917394,1,72,91652.49894
5,81.35950501,1159,78.99632334,3,67,94631.56826
4,174.2283263,63.64,-2.137664414,23,16,104069.2096
4,52.33359361,1664.85,52.15257187,17,68,92162.2861
3,68.69164897,1779.45,175.086183,12,64,93328.17173
3,97.0445777,1587.4,131.1390983,13,58,92653.44886
5,207.7243022,727.35,141.3856463,2,55,98484.99336
12,547.0957153,181.35,79.21899715,2,94,110772.8414
3,71.56507467,1583.29,60.09378968,20,53,92651.72252
3,42.85599072,1786.76,196.2513788,20,47,94505.87469
1,33.0977157,366.4,33.84995795,1,73,91926.14876
2,56.64637411,1292.43,154.5435727,7,35,94158.42779
4,103.5940599,1763.58,154.6050177,19,39,96043.28891
1,31.49805411,1157.38,191.1078339,10,5,94932.74452
4,137.9946919,432.78,54.65148459,8,27,97026.33999
8,230.4721099,205.69,-168.4929319,1,41,99024.30319
8,114.1862034,377.98,17.45903249,1,24,99592.56942
2,13.78414945,1028.61,51.7853229,8,86,89135.59471
2,34.66900725,1984.06,229.1575216,18,78,90964.46588
3,74.40658745,1632.38,148.4415291,13,27,94093.36059
3,143.0731511,1142.37,106.447195,2,6,96752.34065
10,116.4982764,1571.11,115.5137679,2,41,93029.99142
4,171.4695206,1903.31,145.0608023,13,2,95389.53072
2,43.09576345,985.11,93.03647355,19,81,93806.92219
7,206.9105022,1248.12,81.34056126,1,50,98794.85969
3,58.54593518,106.54,-67.05745267,1,32,95589.65
5,187.3689119,985.12,76.57814187,1,91,97054.11168
